 * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
 * Restarting with stat
172.31.98.241 - - [05/Oct/2015 11:21:29] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:21:29] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:21:29] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:21:30] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:21:31] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:22:04] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:22:04] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:22:04] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:22:04] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:22:05] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:22:06] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:23:08] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:23:08] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:23:09] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:23:09] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:23:10] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:23:11] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:24:19] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:24:19] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:24:20] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:24:20] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:24:21] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:24:21] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:42:00] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:42:00] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:42:00] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:42:00] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:42:01] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:42:02] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:43:02] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:43:02] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:43:02] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:43:02] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:43:03] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:43:03] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:44:18] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:44:18] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:44:19] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:44:19] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:44:20] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:44:20] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:45:35] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:45:35] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:45:36] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:45:36] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:45:37] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:45:37] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:03] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:03] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:04] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:04] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:04] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:05] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:41] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:41] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:42] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:42] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:42] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:48:42] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:00] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:00] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:00] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:00] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:01] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:02] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:36] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:36] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:36] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:36] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:38] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:49:39] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:50:10] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:50:10] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:50:10] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:50:10] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:50:11] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:50:11] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:18] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:18] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:19] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:19] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:20] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:20] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:54] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:54] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:54] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:54] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:55] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:51:56] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:11] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:11] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:11] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:12] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:13] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:13] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:38] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:38] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:39] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:39] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:40] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:52:41] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:53:36] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:53:36] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:53:36] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:53:37] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:53:37] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:53:38] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:55:10] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:55:10] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:55:10] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:55:10] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:55:11] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:55:11] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:17] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:17] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:18] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:18] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:19] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:19] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:46] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:46] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:47] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:47] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:48] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:56:48] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:58:01] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:58:01] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:58:01] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:58:01] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:58:02] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:58:02] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:59:15] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:59:15] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:59:15] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:59:16] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:59:17] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 11:59:17] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:46:54] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:46:54] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:46:55] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:46:55] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:46:56] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:46:56] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:47:30] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:47:30] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:47:30] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:47:30] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:47:31] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:47:32] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:49:04] "OPTIONS /api/entities HTTP/1.1" 200 -
